,Initial Value,Final Value,Number of Votes,Yays,Majority Party Size,Distance between Medians,Majority St. Dev.,Majority Round Adjustment,Minority St. Dev.,Minority Round Adjustment
6236,-0.16847251457775872,-0.038472514577758715,14.0,52.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6237,-0.08023485805341639,0.025544030301155193,17.0,52.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6238,-0.05232510504152954,0.0013755944234574435,14.0,53.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6239,-0.17834779872900322,-0.06834779872900323,12.0,51.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6240,-0.23824467656910028,-0.09824467656910027,15.0,53.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6241,0.13561115183740582,0.00561115183740582,14.0,52.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6242,0.2860009893674838,0.15600098936748383,14.0,52.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6243,-0.2179944619667584,-0.07799446196675838,15.0,52.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6244,0.08494801834283772,-0.014234739340495572,14.0,52.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6245,-0.00943266383974023,-0.00943266383974023,13.0,52.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6246,-0.05898314992765115,-0.03386818727592966,16.0,57.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6247,0.0743908209077503,-0.01971026837538692,16.0,58.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6248,0.07049844379076921,0.01890937312327648,14.0,51.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6249,0.08096733434777205,-0.01985935396942906,15.0,53.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6250,-0.0441824137738895,-0.010773979119657273,15.0,53.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6251,-0.13974951760125512,-0.02097423622235345,15.0,54.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6252,0.2051494563425765,0.08514945634257651,13.0,52.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6253,-0.07788072370591241,0.008705244459160738,15.0,55.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6254,-0.19270833028658055,-0.07270833028658055,13.0,52.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6255,0.052304517203092274,0.014320016461964069,13.0,52.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6256,-0.09783597216992243,0.015074352791005524,14.0,53.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6257,0.09767680170163077,-0.0020166256533109828,14.0,54.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6258,0.10250128473487416,0.00490443852075273,16.0,53.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6259,0.2392348045747056,0.10923480457470561,14.0,52.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6260,-0.03762048958311509,-0.025333114754424263,14.0,52.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6261,-0.17026310056761682,-0.04026310056761681,14.0,51.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6262,0.16981911737505526,0.019819117375055234,16.0,55.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6263,0.014428312945201999,0.014428312945201999,14.0,51.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6264,0.14805105637044758,0.05571685509990451,14.0,52.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6265,0.04995130111861763,-0.005142077192589856,13.0,52.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6266,-0.03604560604134564,-0.009522674643558354,16.0,51.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6267,-0.15121879144545577,-0.011218791445455761,15.0,58.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6268,-0.24841970741912503,-0.11841970741912503,14.0,52.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
6269,0.17647347451737583,0.04647347451737582,14.0,53.0,51.0,0.30000000000000004,0.1,0.01,0.1,0.01
