,Initial Value,Final Value,Number of Votes,Yays,Majority Party Size,Distance between Medians,Majority St. Dev.,Majority Round Adjustment,Minority St. Dev.,Minority Round Adjustment
89,0.3992109582548276,0.2309626252640684,46.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
90,-0.4654497415159392,-0.005449741515938966,47.0,54.0,51.0,1.0,0.1,0.01,0.1,0.01
91,-0.40552859537627217,0.07447140462372803,49.0,53.0,51.0,1.0,0.1,0.01,0.1,0.01
92,-0.39507811419854405,0.08492188580145615,49.0,53.0,51.0,1.0,0.1,0.01,0.1,0.01
93,-0.42039010452907405,0.0496098954709262,48.0,54.0,51.0,1.0,0.1,0.01,0.1,0.01
94,0.4692630964238537,0.18192790621557664,47.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
95,0.5114153950893211,0.2260821164222775,46.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
96,-0.4239191582130025,0.05608084178699768,49.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
97,0.6454467615322401,0.21272220488391042,51.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
98,0.45878065267942214,0.30916942360775657,37.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
99,0.512736998795208,0.3330494844638661,52.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
100,0.5908253135750581,0.20525343849457262,45.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
101,0.5462069958749761,0.2662921915296018,45.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
102,0.4891960494255221,0.2509949594675891,44.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
103,0.6796624591960972,0.22030402000516575,49.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
104,-0.5361209222707335,-0.05612092227073329,49.0,54.0,51.0,1.0,0.1,0.01,0.1,0.01
105,-0.4649647053395971,0.025035294660403107,50.0,56.0,51.0,1.0,0.1,0.01,0.1,0.01
106,0.5159334390153791,0.3136066072281231,42.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
